#ID=PREDICTION;GOLDSTANDARD;THRESHOLD
#labels 0=AGAINST 1=FAVOR 2=NONE
#Wed Dec 09 11:56:25 CET 2015
tweets2431.xml=0,0,1;0,0,1;-1.0
tweets2560.xml=1,0,0;1,0,0;-1.0
tweets1710.xml=0,0,1;0,1,0;-1.0
tweets443.xml=1,0,0;0,0,1;-1.0
tweets2194.xml=0,0,1;1,0,0;-1.0
tweets572.xml=0,1,0;1,0,0;-1.0
tweets907.xml=1,0,0;0,0,1;-1.0
tweets1344.xml=0,0,1;1,0,0;-1.0
tweets2658.xml=0,0,1;0,0,1;-1.0
tweets1473.xml=0,0,1;1,0,0;-1.0
tweets2787.xml=1,0,0;1,0,0;-1.0
tweets1808.xml=1,0,0;1,0,0;-1.0
tweets1937.xml=1,0,0;0,0,1;-1.0
tweets799.xml=0,0,1;0,0,1;-1.0
tweets2070.xml=0,0,1;1,0,0;-1.0
tweets2405.xml=0,0,1;1,0,0;-1.0
tweets1220.xml=0,1,0;0,1,0;-1.0
tweets2534.xml=1,0,0;1,0,0;-1.0
tweets417.xml=1,0,0;0,1,0;-1.0
tweets2168.xml=0,0,1;1,0,0;-1.0
tweets546.xml=1,0,0;1,0,0;-1.0
tweets2297.xml=0,0,1;1,0,0;-1.0
tweets1318.xml=0,0,1;0,0,1;-1.0
tweets1447.xml=1,0,0;0,1,0;-1.0
tweets801.xml=0,1,0;0,1,0;-1.0
tweets930.xml=0,1,0;0,1,0;-1.0
tweets2044.xml=0,0,1;0,0,1;-1.0
tweets2681.xml=1,0,0;0,0,1;-1.0
tweets2508.xml=0,0,1;0,0,1;-1.0
tweets1831.xml=1,0,0;0,1,0;-1.0
tweets1960.xml=1,0,0;0,0,1;-1.0
tweets693.xml=1,0,0;1,0,0;-1.0
tweets1594.xml=0,0,1;1,0,0;-1.0
tweets1086.xml=1,0,0;1,0,0;-1.0
tweets440.xml=0,0,1;1,0,0;-1.0
tweets2191.xml=0,0,1;1,0,0;-1.0
tweets904.xml=0,0,1;1,0,0;-1.0
tweets2018.xml=0,0,1;1,0,0;-1.0
tweets1341.xml=0,0,1;1,0,0;-1.0
tweets2655.xml=0,0,1;1,0,0;-1.0
tweets1470.xml=0,0,1;1,0,0;-1.0
tweets2784.xml=0,0,1;0,0,1;-1.0
tweets1805.xml=0,0,1;1,0,0;-1.0
tweets667.xml=0,0,1;0,1,0;-1.0
tweets1934.xml=0,0,1;0,0,1;-1.0
tweets796.xml=1,0,0;0,1,0;-1.0
tweets1697.xml=0,0,1;0,0,1;-1.0
tweets2402.xml=0,0,1;1,0,0;-1.0
tweets2531.xml=1,0,0;1,0,0;-1.0
tweets414.xml=1,0,0;0,0,1;-1.0
tweets2165.xml=0,1,0;1,0,0;-1.0
tweets543.xml=1,0,0;1,0,0;-1.0
tweets2294.xml=1,0,0;1,0,0;-1.0
tweets1315.xml=1,0,0;1,0,0;-1.0
tweets2629.xml=0,0,1;1,0,0;-1.0
tweets1444.xml=0,0,1;0,0,1;-1.0
tweets177.xml=0,0,1;0,0,1;-1.0
tweets2758.xml=1,0,0;1,0,0;-1.0
tweets1908.xml=1,0,0;0,0,1;-1.0
tweets2041.xml=0,0,1;1,0,0;-1.0
tweets2505.xml=0,0,1;0,0,1;-1.0
tweets690.xml=0,0,1;0,1,0;-1.0
tweets2139.xml=1,0,0;1,0,0;-1.0
tweets517.xml=0,0,1;1,0,0;-1.0
tweets2268.xml=0,0,1;1,0,0;-1.0
tweets1591.xml=1,0,0;1,0,0;-1.0
tweets1083.xml=0,1,0;0,1,0;-1.0
tweets1418.xml=0,0,1;0,0,1;-1.0
tweets1547.xml=1,0,0;1,0,0;-1.0
tweets2015.xml=0,0,1;0,0,1;-1.0
tweets901.xml=0,0,1;0,1,0;-1.0
tweets2652.xml=1,0,0;0,0,1;-1.0
tweets2781.xml=0,0,1;0,0,1;-1.0
tweets1802.xml=0,0,1;0,0,1;-1.0
tweets1931.xml=0,0,1;0,1,0;-1.0
tweets664.xml=0,1,0;0,0,1;-1.0
tweets793.xml=0,0,1;0,0,1;-1.0
tweets2879.xml=1,0,0;1,0,0;-1.0
tweets1057.xml=0,0,1;1,0,0;-1.0
tweets1694.xml=1,0,0;0,0,1;-1.0
tweets411.xml=1,0,0;0,1,0;-1.0
tweets2162.xml=0,0,1;1,0,0;-1.0
tweets540.xml=0,0,1;1,0,0;-1.0
tweets2291.xml=1,0,0;1,0,0;-1.0
tweets1312.xml=1,0,0;0,1,0;-1.0
tweets2626.xml=0,0,1;1,0,0;-1.0
tweets1441.xml=0,0,1;1,0,0;-1.0
tweets174.xml=0,0,1;1,0,0;-1.0
tweets2755.xml=0,0,1;1,0,0;-1.0
tweets638.xml=0,0,1;0,1,0;-1.0
tweets1905.xml=1,0,0;1,0,0;-1.0
tweets2389.xml=1,0,0;1,0,0;-1.0
tweets767.xml=0,0,1;0,0,1;-1.0
tweets1668.xml=0,0,1;1,0,0;-1.0
tweets1797.xml=0,0,1;1,0,0;-1.0
tweets2502.xml=0,0,1;0,0,1;-1.0
tweets2136.xml=1,0,0;1,0,0;-1.0
tweets514.xml=1,0,0;1,0,0;-1.0
tweets2265.xml=1,0,0;1,0,0;-1.0
tweets1080.xml=0,0,1;0,0,1;-1.0
tweets1415.xml=1,0,0;0,0,1;-1.0
tweets148.xml=0,1,0;0,0,1;-1.0
tweets2729.xml=0,0,1;1,0,0;-1.0
tweets1544.xml=1,0,0;1,0,0;-1.0
tweets277.xml=0,0,1;0,1,0;-1.0
tweets1178.xml=0,0,1;1,0,0;-1.0
tweets2012.xml=0,1,0;1,0,0;-1.0
tweets661.xml=0,1,0;0,1,0;-1.0
tweets790.xml=0,0,1;0,0,1;-1.0
tweets2239.xml=1,0,0;0,1,0;-1.0
tweets2876.xml=0,0,1;1,0,0;-1.0
tweets1054.xml=0,1,0;1,0,0;-1.0
tweets1691.xml=1,0,0;0,1,0;-1.0
tweets2368.xml=1,0,0;0,1,0;-1.0
tweets1518.xml=1,0,0;1,0,0;-1.0
tweets888.xml=0,1,0;0,1,0;-1.0
tweets2623.xml=0,0,1;0,0,1;-1.0
tweets171.xml=1,0,0;0,1,0;-1.0
tweets2752.xml=1,0,0;1,0,0;-1.0
tweets635.xml=0,0,1;0,1,0;-1.0
tweets1902.xml=0,1,0;0,1,0;-1.0
tweets2386.xml=0,0,1;0,0,1;-1.0
tweets764.xml=0,1,0;0,1,0;-1.0
tweets1028.xml=1,0,0;0,1,0;-1.0
tweets398.xml=1,0,0;1,0,0;-1.0
tweets1665.xml=0,0,1;1,0,0;-1.0
tweets1794.xml=0,0,1;1,0,0;-1.0
tweets2133.xml=1,0,0;1,0,0;-1.0
tweets511.xml=0,0,1;1,0,0;-1.0
tweets2262.xml=0,0,1;1,0,0;-1.0
tweets145.xml=0,0,1;1,0,0;-1.0
tweets1412.xml=0,1,0;0,1,0;-1.0
tweets2726.xml=0,0,1;1,0,0;-1.0
tweets1541.xml=1,0,0;1,0,0;-1.0
tweets274.xml=1,0,0;0,0,1;-1.0
tweets609.xml=0,0,1;1,0,0;-1.0
tweets738.xml=1,0,0;0,0,1;-1.0
tweets1175.xml=1,0,0;0,0,1;-1.0
tweets2489.xml=0,0,1;1,0,0;-1.0
tweets1639.xml=0,0,1;0,0,1;-1.0
tweets1768.xml=1,0,0;1,0,0;-1.0
tweets2107.xml=0,1,0;1,0,0;-1.0
tweets2236.xml=1,0,0;1,0,0;-1.0
tweets2873.xml=0,0,1;1,0,0;-1.0
tweets1051.xml=0,0,1;0,1,0;-1.0
tweets2365.xml=0,1,0;0,0,1;-1.0
tweets119.xml=0,1,0;0,1,0;-1.0
tweets1515.xml=0,0,1;1,0,0;-1.0
tweets248.xml=0,0,1;0,0,1;-1.0
tweets885.xml=0,0,1;0,1,0;-1.0
tweets2829.xml=1,0,0;0,1,0;-1.0
tweets1149.xml=0,0,1;0,0,1;-1.0
tweets1278.xml=0,0,1;0,1,0;-1.0
tweets2620.xml=0,0,1;1,0,0;-1.0
tweets632.xml=0,0,1;0,0,1;-1.0
tweets2383.xml=1,0,0;1,0,0;-1.0
tweets761.xml=0,0,1;0,1,0;-1.0
tweets2847.xml=0,0,1;1,0,0;-1.0
tweets1025.xml=0,0,1;0,1,0;-1.0
tweets395.xml=0,1,0;0,1,0;-1.0
tweets2339.xml=0,0,1;0,1,0;-1.0
tweets1662.xml=0,0,1;1,0,0;-1.0
tweets1791.xml=0,1,0;0,1,0;-1.0
tweets859.xml=0,0,1;0,1,0;-1.0
tweets988.xml=0,1,0;0,0,1;-1.0
tweets2130.xml=0,0,1;1,0,0;-1.0
tweets1889.xml=0,0,1;0,0,1;-1.0
tweets142.xml=0,0,1;1,0,0;-1.0
tweets2723.xml=1,0,0;0,0,1;-1.0
tweets271.xml=1,0,0;1,0,0;-1.0
tweets606.xml=1,0,0;1,0,0;-1.0
tweets735.xml=0,1,0;0,1,0;-1.0
tweets1172.xml=0,0,1;0,1,0;-1.0
tweets2486.xml=0,0,1;1,0,0;-1.0
tweets1636.xml=0,1,0;0,0,1;-1.0
tweets369.xml=0,0,1;0,0,1;-1.0
tweets1765.xml=1,0,0;1,0,0;-1.0
tweets498.xml=1,0,0;1,0,0;-1.0
tweets1399.xml=1,0,0;1,0,0;-1.0
tweets2104.xml=1,0,0;1,0,0;-1.0
tweets2233.xml=0,1,0;1,0,0;-1.0
tweets2870.xml=1,0,0;1,0,0;-1.0
tweets2362.xml=0,0,1;0,0,1;-1.0
tweets116.xml=1,0,0;1,0,0;-1.0
tweets245.xml=0,0,1;0,1,0;-1.0
tweets1512.xml=0,0,1;1,0,0;-1.0
tweets2826.xml=0,0,1;0,0,1;-1.0
tweets882.xml=0,0,1;0,1,0;-1.0
tweets1146.xml=1,0,0;0,0,1;-1.0
tweets709.xml=1,0,0;0,0,1;-1.0
tweets1275.xml=0,0,1;0,1,0;-1.0
tweets2589.xml=0,0,1;0,0,1;-1.0
tweets1739.xml=0,0,1;1,0,0;-1.0
tweets2380.xml=1,0,0;1,0,0;-1.0
tweets2207.xml=1,0,0;1,0,0;-1.0
tweets2844.xml=0,0,1;1,0,0;-1.0
tweets1022.xml=1,0,0;1,0,0;-1.0
tweets2336.xml=1,0,0;0,1,0;-1.0
tweets392.xml=0,1,0;1,0,0;-1.0
tweets219.xml=1,0,0;0,1,0;-1.0
tweets856.xml=1,0,0;0,1,0;-1.0
tweets985.xml=0,0,1;0,0,1;-1.0
tweets2099.xml=0,0,1;1,0,0;-1.0
tweets1249.xml=1,0,0;1,0,0;-1.0
tweets1886.xml=1,0,0;0,0,1;-1.0
tweets2720.xml=0,0,1;0,1,0;-1.0
tweets603.xml=0,1,0;0,0,1;-1.0
tweets732.xml=0,1,0;0,1,0;-1.0
tweets2483.xml=0,0,1;1,0,0;-1.0
tweets1633.xml=0,0,1;0,0,1;-1.0
tweets366.xml=0,0,1;0,0,1;-1.0
tweets495.xml=0,0,1;1,0,0;-1.0
tweets1762.xml=0,1,0;0,0,1;-1.0
tweets1396.xml=1,0,0;1,0,0;-1.0
tweets2101.xml=0,0,1;1,0,0;-1.0
tweets959.xml=1,0,0;0,0,1;-1.0
tweets2230.xml=1,0,0;1,0,0;-1.0
tweets113.xml=1,0,0;1,0,0;-1.0
tweets1989.xml=0,0,1;1,0,0;-1.0
tweets242.xml=0,0,1;0,1,0;-1.0
tweets2823.xml=0,0,1;0,0,1;-1.0
tweets1143.xml=0,1,0;1,0,0;-1.0
tweets706.xml=0,0,1;0,0,1;-1.0
tweets2457.xml=0,0,1;0,0,1;-1.0
tweets1272.xml=0,0,1;0,1,0;-1.0
tweets2586.xml=0,0,1;0,1,0;-1.0
tweets1607.xml=0,1,0;0,1,0;-1.0
tweets1736.xml=0,0,1;1,0,0;-1.0
tweets469.xml=1,0,0;1,0,0;-1.0
tweets598.xml=0,0,1;0,1,0;-1.0
tweets1499.xml=1,0,0;1,0,0;-1.0
tweets2204.xml=1,0,0;1,0,0;-1.0
tweets2841.xml=0,0,1;1,0,0;-1.0
tweets2333.xml=0,0,1;0,0,1;-1.0
tweets216.xml=1,0,0;1,0,0;-1.0
tweets853.xml=0,0,1;0,1,0;-1.0
tweets2096.xml=0,0,1;1,0,0;-1.0
tweets982.xml=0,1,0;0,1,0;-1.0
tweets1117.xml=0,0,1;1,0,0;-1.0
tweets1246.xml=0,1,0;0,1,0;-1.0
tweets1883.xml=0,1,0;0,0,1;-1.0
tweets600.xml=0,0,1;0,0,1;-1.0
tweets2480.xml=0,1,0;1,0,0;-1.0
tweets1630.xml=0,0,1;0,0,1;-1.0
tweets363.xml=0,0,1;0,0,1;-1.0
tweets2307.xml=1,0,0;1,0,0;-1.0
tweets492.xml=0,0,1;1,0,0;-1.0
tweets827.xml=0,1,0;0,1,0;-1.0
tweets956.xml=0,0,1;0,1,0;-1.0
tweets1393.xml=0,0,1;0,1,0;-1.0
tweets1857.xml=0,0,1;0,1,0;-1.0
tweets110.xml=1,0,0;0,0,1;-1.0
tweets1986.xml=1,0,0;1,0,0;-1.0
tweets2820.xml=0,0,1;1,0,0;-1.0
tweets703.xml=0,0,1;0,1,0;-1.0
tweets1140.xml=1,0,0;1,0,0;-1.0
tweets2454.xml=0,0,1;0,0,1;-1.0
tweets2583.xml=0,0,1;1,0,0;-1.0
tweets1604.xml=0,0,1;1,0,0;-1.0
tweets337.xml=0,0,1;0,0,1;-1.0
tweets1733.xml=1,0,0;0,0,1;-1.0
tweets466.xml=0,0,1;0,0,1;-1.0
tweets595.xml=0,0,1;0,0,1;-1.0
tweets1367.xml=0,1,0;0,1,0;-1.0
tweets1496.xml=1,0,0;1,0,0;-1.0
tweets2201.xml=0,0,1;1,0,0;-1.0
tweets2330.xml=0,0,1;1,0,0;-1.0
tweets213.xml=0,0,1;0,0,1;-1.0
tweets850.xml=0,0,1;0,0,1;-1.0
tweets2093.xml=1,0,0;1,0,0;-1.0
tweets1114.xml=1,0,0;1,0,0;-1.0
tweets2428.xml=1,0,0;0,0,1;-1.0
tweets1243.xml=0,1,0;0,1,0;-1.0
tweets2557.xml=0,1,0;0,0,1;-1.0
tweets1880.xml=1,0,0;1,0,0;-1.0
tweets1707.xml=0,1,0;0,1,0;-1.0
tweets569.xml=1,0,0;1,0,0;-1.0
tweets360.xml=1,0,0;1,0,0;-1.0
tweets2304.xml=1,0,0;1,0,0;-1.0
tweets824.xml=0,0,1;0,0,1;-1.0
tweets316.xml=0,0,1;0,0,1;-1.0
tweets953.xml=0,0,1;1,0,0;-1.0
tweets2067.xml=0,0,1;0,1,0;-1.0
tweets1390.xml=0,0,1;0,1,0;-1.0
tweets1217.xml=1,0,0;1,0,0;-1.0
tweets1854.xml=1,0,0;0,0,1;-1.0
tweets1983.xml=0,0,1;0,0,1;-1.0
tweets700.xml=0,1,0;0,0,1;-1.0
tweets2451.xml=1,0,0;1,0,0;-1.0
tweets2580.xml=1,0,0;1,0,0;-1.0
tweets1601.xml=1,0,0;1,0,0;-1.0
tweets334.xml=0,1,0;0,1,0;-1.0
tweets1730.xml=1,0,0;1,0,0;-1.0
tweets463.xml=0,1,0;0,1,0;-1.0
tweets592.xml=1,0,0;1,0,0;-1.0
tweets1364.xml=0,0,1;0,0,1;-1.0
tweets927.xml=0,0,1;0,1,0;-1.0
tweets2678.xml=0,0,1;1,0,0;-1.0
tweets1493.xml=1,0,0;1,0,0;-1.0
tweets1828.xml=0,1,0;0,1,0;-1.0
tweets1957.xml=0,0,1;0,0,1;-1.0
tweets210.xml=1,0,0;0,1,0;-1.0
tweets2090.xml=0,1,0;1,0,0;-1.0
tweets1111.xml=0,0,1;0,0,1;-1.0
tweets2425.xml=0,0,1;0,0,1;-1.0
tweets1240.xml=0,1,0;0,1,0;-1.0
tweets2554.xml=1,0,0;1,0,0;-1.0
tweets437.xml=1,0,0;0,1,0;-1.0
tweets1704.xml=0,0,1;1,0,0;-1.0
tweets2188.xml=0,0,1;1,0,0;-1.0
tweets566.xml=0,0,1;1,0,0;-1.0
tweets1338.xml=1,0,0;0,0,1;-1.0
tweets1467.xml=0,0,1;1,0,0;-1.0
tweets2301.xml=0,0,1;1,0,0;-1.0
tweets821.xml=0,0,1;0,1,0;-1.0
tweets313.xml=0,0,1;1,0,0;-1.0
tweets950.xml=0,0,1;0,1,0;-1.0
tweets2064.xml=1,0,0;1,0,0;-1.0
tweets1214.xml=0,0,1;0,1,0;-1.0
tweets2528.xml=1,0,0;1,0,0;-1.0
tweets1851.xml=0,0,1;0,0,1;-1.0
tweets1980.xml=1,0,0;0,1,0;-1.0
tweets331.xml=0,1,0;0,0,1;-1.0
tweets2912.xml=0,0,1;1,0,0;-1.0
tweets460.xml=1,0,0;0,0,1;-1.0
tweets924.xml=0,0,1;0,1,0;-1.0
tweets2038.xml=1,0,0;0,1,0;-1.0
tweets1361.xml=1,0,0;1,0,0;-1.0
tweets2675.xml=0,1,0;1,0,0;-1.0
tweets1490.xml=1,0,0;1,0,0;-1.0
tweets1825.xml=0,0,1;0,1,0;-1.0
tweets1954.xml=0,0,1;0,0,1;-1.0
tweets687.xml=0,0,1;0,0,1;-1.0
tweets1588.xml=1,0,0;1,0,0;-1.0
tweets2422.xml=1,0,0;1,0,0;-1.0
tweets2551.xml=1,0,0;1,0,0;-1.0
tweets434.xml=0,0,1;0,0,1;-1.0
tweets1701.xml=1,0,0;1,0,0;-1.0
tweets2185.xml=0,1,0;1,0,0;-1.0
tweets563.xml=1,0,0;1,0,0;-1.0
tweets1335.xml=0,0,1;0,0,1;-1.0
tweets2649.xml=1,0,0;1,0,0;-1.0
tweets197.xml=0,1,0;0,1,0;-1.0
tweets1464.xml=1,0,0;0,0,1;-1.0
tweets2778.xml=1,0,0;1,0,0;-1.0
tweets1928.xml=0,0,1;1,0,0;-1.0
tweets310.xml=1,0,0;0,0,1;-1.0
tweets2061.xml=1,0,0;1,0,0;-1.0
tweets1211.xml=0,0,1;0,0,1;-1.0
tweets2525.xml=0,1,0;1,0,0;-1.0
tweets408.xml=1,0,0;1,0,0;-1.0
tweets2159.xml=0,0,1;1,0,0;-1.0
tweets537.xml=1,0,0;1,0,0;-1.0
tweets2288.xml=0,0,1;1,0,0;-1.0
tweets1309.xml=0,0,1;0,1,0;-1.0
tweets1438.xml=1,0,0;1,0,0;-1.0
tweets1567.xml=0,1,0;1,0,0;-1.0
tweets921.xml=1,0,0;0,0,1;-1.0
tweets2035.xml=1,0,0;0,0,1;-1.0
tweets2672.xml=1,0,0;0,0,1;-1.0
tweets1822.xml=0,0,1;0,1,0;-1.0
tweets1951.xml=1,0,0;1,0,0;-1.0
tweets684.xml=1,0,0;0,1,0;-1.0
tweets1585.xml=0,0,1;1,0,0;-1.0
tweets2899.xml=0,0,1;1,0,0;-1.0
tweets1077.xml=0,0,1;0,0,1;-1.0
tweets431.xml=0,1,0;0,1,0;-1.0
tweets2182.xml=0,0,1;1,0,0;-1.0
tweets560.xml=0,0,1;1,0,0;-1.0
tweets2009.xml=0,0,1;0,0,1;-1.0
tweets1332.xml=0,1,0;0,1,0;-1.0
tweets2646.xml=1,0,0;1,0,0;-1.0
tweets1461.xml=0,0,1;0,1,0;-1.0
tweets194.xml=0,0,1;1,0,0;-1.0
tweets2775.xml=0,0,1;1,0,0;-1.0
tweets658.xml=0,0,1;0,0,1;-1.0
tweets1925.xml=1,0,0;0,1,0;-1.0
tweets787.xml=0,0,1;0,1,0;-1.0
tweets1688.xml=0,0,1;0,0,1;-1.0
tweets2522.xml=0,0,1;1,0,0;-1.0
tweets405.xml=1,0,0;1,0,0;-1.0
tweets2156.xml=0,1,0;1,0,0;-1.0
tweets534.xml=0,0,1;1,0,0;-1.0
tweets2285.xml=1,0,0;1,0,0;-1.0
tweets1306.xml=1,0,0;0,1,0;-1.0
tweets168.xml=0,0,1;1,0,0;-1.0
tweets1435.xml=0,0,1;0,1,0;-1.0
tweets2749.xml=1,0,0;1,0,0;-1.0
tweets1564.xml=0,0,1;1,0,0;-1.0
tweets297.xml=1,0,0;1,0,0;-1.0
tweets1198.xml=0,1,0;0,1,0;-1.0
tweets2032.xml=1,0,0;1,0,0;-1.0
tweets681.xml=0,0,1;0,0,1;-1.0
tweets508.xml=0,0,1;1,0,0;-1.0
tweets2259.xml=0,0,1;1,0,0;-1.0
tweets1582.xml=1,0,0;1,0,0;-1.0
tweets2896.xml=1,0,0;1,0,0;-1.0
tweets1074.xml=0,0,1;0,1,0;-1.0
tweets1409.xml=0,0,1;0,1,0;-1.0
tweets1538.xml=0,0,1;1,0,0;-1.0
tweets2006.xml=0,0,1;1,0,0;-1.0
tweets2643.xml=0,1,0;0,1,0;-1.0
tweets191.xml=1,0,0;0,0,1;-1.0
tweets2772.xml=0,0,1;1,0,0;-1.0
tweets655.xml=0,0,1;0,1,0;-1.0
tweets1922.xml=0,0,1;0,0,1;-1.0
tweets784.xml=0,0,1;0,0,1;-1.0
tweets1048.xml=1,0,0;0,1,0;-1.0
tweets1685.xml=1,0,0;1,0,0;-1.0
tweets402.xml=0,0,1;0,0,1;-1.0
tweets2153.xml=1,0,0;1,0,0;-1.0
tweets531.xml=0,0,1;1,0,0;-1.0
tweets2282.xml=0,0,1;1,0,0;-1.0
tweets1303.xml=1,0,0;1,0,0;-1.0
tweets2617.xml=0,0,1;0,0,1;-1.0
tweets165.xml=1,0,0;1,0,0;-1.0
tweets1432.xml=0,1,0;0,0,1;-1.0
tweets2746.xml=1,0,0;0,0,1;-1.0
tweets294.xml=1,0,0;1,0,0;-1.0
tweets1561.xml=1,0,0;1,0,0;-1.0
tweets629.xml=0,0,1;0,1,0;-1.0
tweets758.xml=0,0,1;0,1,0;-1.0
tweets1195.xml=1,0,0;0,1,0;-1.0
tweets1659.xml=0,0,1;1,0,0;-1.0
tweets1788.xml=0,0,1;0,1,0;-1.0
tweets2127.xml=1,0,0;1,0,0;-1.0
tweets505.xml=0,1,0;1,0,0;-1.0
tweets2256.xml=1,0,0;0,0,1;-1.0
tweets1071.xml=0,0,1;0,1,0;-1.0
tweets2893.xml=0,0,1;1,0,0;-1.0
tweets1406.xml=1,0,0;1,0,0;-1.0
tweets139.xml=0,0,1;1,0,0;-1.0
tweets268.xml=1,0,0;1,0,0;-1.0
tweets1535.xml=1,0,0;1,0,0;-1.0
tweets1169.xml=0,0,1;0,0,1;-1.0
tweets1298.xml=1,0,0;1,0,0;-1.0
tweets2003.xml=1,0,0;0,0,1;-1.0
tweets2640.xml=0,0,1;0,1,0;-1.0
tweets652.xml=0,1,0;0,1,0;-1.0
tweets781.xml=0,0,1;0,0,1;-1.0
tweets2867.xml=1,0,0;1,0,0;-1.0
tweets1045.xml=0,0,1;0,1,0;-1.0
tweets2359.xml=0,0,1;1,0,0;-1.0
tweets1682.xml=0,1,0;0,1,0;-1.0
tweets1509.xml=0,0,1;1,0,0;-1.0
tweets879.xml=0,0,1;0,1,0;-1.0
tweets2150.xml=0,0,1;1,0,0;-1.0
tweets1300.xml=0,0,1;0,0,1;-1.0
tweets2614.xml=0,0,1;1,0,0;-1.0
tweets162.xml=0,0,1;0,0,1;-1.0
tweets2743.xml=1,0,0;1,0,0;-1.0
tweets291.xml=0,0,1;0,0,1;-1.0
tweets626.xml=0,0,1;0,1,0;-1.0
tweets755.xml=0,0,1;0,1,0;-1.0
tweets1192.xml=1,0,0;0,1,0;-1.0
tweets1019.xml=0,1,0;0,1,0;-1.0
tweets1656.xml=0,1,0;1,0,0;-1.0
tweets389.xml=0,0,1;0,0,1;-1.0
tweets1785.xml=0,0,1;0,1,0;-1.0
tweets2124.xml=0,0,1;1,0,0;-1.0
tweets502.xml=0,1,0;1,0,0;-1.0
tweets2253.xml=0,0,1;0,0,1;-1.0
tweets2890.xml=0,0,1;1,0,0;-1.0
tweets1403.xml=1,0,0;1,0,0;-1.0
tweets136.xml=1,0,0;1,0,0;-1.0
tweets2717.xml=0,0,1;0,0,1;-1.0
tweets265.xml=1,0,0;1,0,0;-1.0
tweets1532.xml=1,0,0;1,0,0;-1.0
tweets729.xml=0,0,1;0,0,1;-1.0
tweets1166.xml=0,0,1;1,0,0;-1.0
tweets2000.xml=0,0,1;0,0,1;-1.0
tweets1295.xml=0,0,1;0,0,1;-1.0
tweets1759.xml=0,0,1;0,0,1;-1.0
tweets2227.xml=0,0,1;1,0,0;-1.0
tweets2864.xml=1,0,0;1,0,0;-1.0
tweets1042.xml=0,0,1;0,1,0;-1.0
tweets2356.xml=0,0,1;0,0,1;-1.0
tweets1506.xml=0,1,0;1,0,0;-1.0
tweets239.xml=1,0,0;1,0,0;-1.0
tweets876.xml=0,0,1;0,0,1;-1.0
tweets1269.xml=1,0,0;1,0,0;-1.0
tweets2611.xml=1,0,0;1,0,0;-1.0
tweets2740.xml=0,0,1;1,0,0;-1.0
tweets623.xml=0,0,1;1,0,0;-1.0
tweets752.xml=0,0,1;0,0,1;-1.0
tweets1016.xml=1,0,0;0,1,0;-1.0
tweets2838.xml=0,0,1;1,0,0;-1.0
tweets1653.xml=0,1,0;1,0,0;-1.0
tweets386.xml=0,1,0;0,0,1;-1.0
tweets1782.xml=0,0,1;1,0,0;-1.0
tweets2121.xml=0,0,1;1,0,0;-1.0
tweets979.xml=0,1,0;0,1,0;-1.0
tweets2250.xml=1,0,0;0,0,1;-1.0
tweets133.xml=0,0,1;1,0,0;-1.0
tweets1400.xml=0,0,1;1,0,0;-1.0
tweets2714.xml=0,1,0;0,0,1;-1.0
tweets262.xml=0,0,1;1,0,0;-1.0
tweets726.xml=0,0,1;0,1,0;-1.0
tweets1163.xml=0,0,1;0,0,1;-1.0
tweets2477.xml=0,0,1;0,1,0;-1.0
tweets1292.xml=0,0,1;0,1,0;-1.0
tweets1627.xml=1,0,0;0,0,1;-1.0
tweets1756.xml=0,0,1;1,0,0;-1.0
tweets489.xml=1,0,0;1,0,0;-1.0
tweets2224.xml=1,0,0;1,0,0;-1.0
tweets2861.xml=1,0,0;1,0,0;-1.0
tweets2353.xml=1,0,0;0,1,0;-1.0
tweets107.xml=0,0,1;1,0,0;-1.0
tweets1503.xml=0,0,1;1,0,0;-1.0
tweets236.xml=1,0,0;1,0,0;-1.0
tweets873.xml=0,1,0;0,1,0;-1.0
tweets2817.xml=0,1,0;1,0,0;-1.0
tweets1137.xml=1,0,0;1,0,0;-1.0
tweets1266.xml=1,0,0;0,0,1;-1.0
tweets620.xml=0,0,1;0,1,0;-1.0
tweets1013.xml=0,0,1;0,1,0;-1.0
tweets2835.xml=0,0,1;1,0,0;-1.0
tweets383.xml=0,0,1;0,1,0;-1.0
tweets2327.xml=0,0,1;1,0,0;-1.0
tweets1650.xml=0,0,1;1,0,0;-1.0
tweets847.xml=0,1,0;0,1,0;-1.0
tweets976.xml=0,0,1;0,0,1;-1.0
tweets1877.xml=1,0,0;0,1,0;-1.0
tweets130.xml=0,0,1;0,0,1;-1.0
tweets2711.xml=0,0,1;0,0,1;-1.0
tweets723.xml=0,0,1;0,0,1;-1.0
tweets1160.xml=0,1,0;0,1,0;-1.0
tweets2474.xml=1,0,0;0,0,1;-1.0
tweets1624.xml=1,0,0;1,0,0;-1.0
tweets357.xml=0,0,1;0,0,1;-1.0
tweets1753.xml=0,1,0;0,1,0;-1.0
tweets486.xml=1,0,0;0,1,0;-1.0
tweets1387.xml=0,0,1;0,0,1;-1.0
tweets2221.xml=0,0,1;0,0,1;-1.0
tweets2350.xml=1,0,0;0,1,0;-1.0
tweets104.xml=0,0,1;1,0,0;-1.0
tweets1500.xml=0,0,1;1,0,0;-1.0
tweets233.xml=1,0,0;1,0,0;-1.0
tweets870.xml=0,1,0;0,1,0;-1.0
tweets2814.xml=1,0,0;1,0,0;-1.0
tweets1134.xml=0,0,1;1,0,0;-1.0
tweets2448.xml=1,0,0;1,0,0;-1.0
